customer_id,email,first_name,middle_initial,last_name,phone,signup_date,last_purchase_date,last_login_date,customer_tier,region,acquisition_channel,gender,age_bracket,top_category,total_revenue,avg_order_value,total_orders,site_visits_30d,emails_opened_30d,cart_abandons,items_in_wishlist,customer_lifetime_days,recency_days,email_subscribed,sms_subscribed,premium_member,at_risk_churn
C0114,michelle.lewis114@email.com,Michelle,D,Lewis,555-4112,2022-04-18,2024-02-04,2024-02-25,Gold,Southeast,Social,F,18-24,Sports,8083.76,218.48,37,15,21,0,6,698,41,TRUE,TRUE,FALSE,FALSE
C0115,daniel.clark115@email.com,Daniel,J,Clark,,2023-01-19,2024-03-10,2024-02-23,Silver,West,Organic,M,45-54,Sports,2648.6,155.8,17,16,12,6,13,422,6,TRUE,FALSE,FALSE,FALSE
C0116,barbara.hall116@email.com,Barbara,S,Hall,555-4860,2022-09-02,2024-01-24,2024-03-09,Bronze,Southwest,Direct,Prefer not to say,25-34,Beauty,1495.26,115.02,13,39,22,1,4,561,52,TRUE,FALSE,FALSE,FALSE
C0117,laura.mitchell117@email.com,Laura,C,Mitchell,,2023-02-13,2024-02-07,2024-02-20,Silver,Northeast,Organic,Other,35-44,Sports,1970.36,140.74,14,18,21,1,4,397,38,FALSE,TRUE,FALSE,FALSE
C0118,rebecca.ramirez118@email.com,Rebecca,S,Ramirez,555-8750,2020-03-17,2023-10-04,2024-01-08,Bronze,Northeast,Paid Search,Other,25-34,Beauty,1768.68,104.04,17,16,23,2,7,1460,164,TRUE,FALSE,FALSE,TRUE
C0119,michelle.lee119@email.com,Michelle,P,Lee,555-2462,2021-01-19,2024-01-19,2024-02-18,Silver,Northeast,Social,Prefer not to say,65+,Home,5640.36,170.92,33,19,24,4,2,1152,57,TRUE,TRUE,FALSE,FALSE
C0120,ronald.walker120@email.com,Ronald,D,Walker,555-4963,2022-02-01,2023-09-29,2023-12-04,Silver,Southeast,Direct,Other,25-34,Beauty,3694.95,160.65,23,17,17,0,8,774,169,FALSE,TRUE,FALSE,TRUE
C0121,jennifer.johnson121@email.com,Jennifer,A,Johnson,555-3167,2023-08-18,2024-02-25,2024-02-23,Bronze,West,Referral,Prefer not to say,65+,Books,110.25,110.25,1,27,19,3,6,211,20,TRUE,FALSE,FALSE,FALSE
C0122,kevin.hall122@email.com,Kevin,,Hall,,2021-07-20,2024-01-29,2024-03-15,Silver,Midwest,Email,Other,45-54,Books,3874.0,149.0,26,40,20,5,7,970,47,FALSE,FALSE,FALSE,FALSE
C0123,kenneth.campbell123@email.com,Kenneth,G,Campbell,555-4643,2023-11-06,2024-01-17,2024-03-10,Silver,Northeast,Paid Search,M,65+,Books,952.2,190.44,5,19,16,5,14,131,59,FALSE,FALSE,FALSE,FALSE
C0124,carol.thompson124@email.com,Carol,K,Thompson,555-2929,2022-08-21,2024-02-08,2024-02-16,Bronze,Midwest,Paid Search,Prefer not to say,18-24,Sports,379.95,75.99,5,19,12,1,7,573,37,FALSE,FALSE,FALSE,FALSE
C0125,lisa.lopez125@email.com,Lisa,B,Lopez,,2021-07-14,2024-03-15,2024-02-16,Bronze,Southeast,,Other,18-24,Clothing,764.7,76.47,10,15,9,4,5,976,1,TRUE,FALSE,FALSE,FALSE
C0126,dorothy.white126@email.com,Dorothy,D,White,555-6015,2020-12-08,2024-01-17,2024-02-15,Bronze,Southeast,Paid Search,F,25-34,Electronics,638.34,106.39,6,25,23,2,14,1194,59,FALSE,TRUE,FALSE,FALSE
C0127,linda.harris127@email.com,Linda,B,Harris,555-5190,2022-12-31,2024-03-15,2024-03-06,Silver,West,Referral,F,65+,Home,1763.4,146.95,12,37,12,1,13,441,1,TRUE,TRUE,FALSE,FALSE
C0128,melissa.miller128@email.com,Melissa,D,Miller,555-2741,2022-10-16,2023-10-23,2024-02-04,Bronze,Southwest,Organic,Prefer not to say,55-64,Home,615.3,87.9,7,37,23,2,5,517,145,FALSE,FALSE,FALSE,TRUE
C0129,jacob.taylor129@email.com,Jacob,R,Taylor,555-5850,2021-06-24,2023-10-26,2024-01-25,Silver,West,Direct,M,18-24,Beauty,4154.03,180.61,23,43,9,0,15,996,142,TRUE,FALSE,FALSE,TRUE
C0130,anthony.davis130@email.com,Anthony,R,Davis,555-7319,2023-11-13,2024-02-22,2024-02-25,Gold,Southeast,Email,Other,18-24,Sports,936.3,187.26,5,33,22,1,11,124,23,TRUE,FALSE,FALSE,FALSE
C0131,robert.jones131@email.com,Robert,L,Jones,,2023-10-20,2024-01-18,2024-02-25,Silver,Southeast,Email,Prefer not to say,45-54,Clothing,885.45,177.09,5,36,20,1,15,148,58,TRUE,FALSE,FALSE,FALSE
C0132,edward.allen132@email.com,Edward,L,Allen,555-1824,2022-11-04,2023-11-26,2023-12-25,Bronze,Northeast,Referral,M,65+,Books,1022.45,92.95,11,18,23,5,12,498,111,TRUE,FALSE,FALSE,TRUE
C0133,carol.baker133@email.com,Carol,L,Baker,555-1889,2021-04-01,2024-03-09,2024-03-14,Gold,Southwest,Referral,F,25-34,Clothing,7926.6,180.15,44,60,25,2,15,1080,7,FALSE,TRUE,TRUE,FALSE
C0134,gary.clark134@email.com,Gary,G,Clark,555-2765,2022-04-28,2024-02-12,2024-02-20,Bronze,West,Paid Search,M,18-24,Sports,824.67,117.81,7,44,21,6,11,688,33,FALSE,TRUE,FALSE,FALSE
C0135,jennifer.sanchez135@email.com,Jennifer,H,Sanchez,555-6617,2021-08-25,2024-02-05,2024-02-22,Silver,Southeast,Direct,Other,25-34,Beauty,4068.02,184.91,22,37,25,5,5,934,40,TRUE,FALSE,FALSE,FALSE
C0136,edward.white136@email.com,Edward,P,White,555-9747,2021-08-08,2023-10-08,2024-01-09,Gold,Midwest,Organic,M,55-64,Beauty,6070.68,183.96,33,36,24,0,22,951,160,TRUE,FALSE,TRUE,TRUE
C0137,melissa.nelson137@email.com,Melissa,H,Nelson,555-5712,2023-11-20,2024-01-30,2024-02-22,Silver,West,Paid Search,F,65+,Home,572.92,143.23,4,42,22,6,5,117,46,FALSE,FALSE,FALSE,FALSE
C0138,jacob.lopez138@email.com,Jacob,C,Lopez,555-3847,2024-02-14,2024-02-06,2024-03-14,Silver,Midwest,Referral,Other,55-64,Books,147.8,147.8,1,37,12,0,4,31,39,FALSE,FALSE,FALSE,FALSE
C0139,jason.campbell139@email.com,Jason,H,Campbell,555-9529,2020-05-19,2024-02-03,2024-03-15,Gold,Southeast,Referral,M,55-64,Home,8329.97,203.17,41,51,36,2,15,1397,42,TRUE,TRUE,TRUE,FALSE
C0140,george.lee140@email.com,George,D,Lee,555-9851,2024-01-22,2024-02-04,2024-03-13,Bronze,Southeast,Email,M,18-24,Clothing,94.34,94.34,1,18,13,6,10,54,41,TRUE,FALSE,FALSE,FALSE
C0141,nancy.jones141@email.com,Nancy,E,Jones,,2024-01-08,2024-03-14,2024-03-03,Bronze,West,,Prefer not to say,65+,Beauty,109.71,109.71,1,27,22,5,8,68,2,FALSE,FALSE,FALSE,FALSE
C0142,timothy.jones142@email.com,Timothy,T,Jones,555-5937,2023-05-27,2024-01-19,2024-02-15,Bronze,Midwest,Organic,M,55-64,Beauty,655.9,93.7,7,32,17,5,4,294,57,FALSE,FALSE,FALSE,FALSE
C0143,linda.williams143@email.com,Linda,,Williams,555-9800,2023-01-26,2024-03-12,2024-02-17,Platinum,West,Referral,F,18-24,Beauty,13807.17,354.03,39,35,25,2,27,415,4,TRUE,FALSE,TRUE,FALSE
C0144,christopher.miller144@email.com,Christopher,S,Miller,555-6851,2020-09-19,2024-03-05,2024-03-15,Gold,Southwest,Social,M,25-34,Beauty,8141.76,226.16,36,49,28,4,10,1274,11,TRUE,FALSE,TRUE,FALSE
C0145,gary.robinson145@email.com,Gary,K,Robinson,555-2783,2020-12-25,2024-02-07,2024-03-03,Silver,Northeast,Referral,Prefer not to say,55-64,Books,4784.26,184.01,26,42,24,5,2,1177,38,FALSE,TRUE,FALSE,FALSE
C0146,nancy.clark146@email.com,Nancy,K,Clark,555-9210,2022-11-11,2024-02-02,2024-02-17,Bronze,Southwest,Organic,F,25-34,Sports,1124.0,112.4,10,29,13,1,11,491,43,FALSE,FALSE,FALSE,FALSE
C0147,jennifer.taylor147@email.com,Jennifer,B,Taylor,555-9485,2022-01-09,2024-02-20,2024-03-04,Silver,Northeast,Email,F,25-34,Sports,3462.18,182.22,19,23,25,4,4,797,25,TRUE,FALSE,FALSE,FALSE
C0148,dorothy.white148@email.com,Dorothy,S,White,555-1108,2022-10-24,2024-03-08,2024-02-29,Gold,West,Email,Other,18-24,Clothing,6112.64,191.02,32,54,22,2,21,509,8,TRUE,TRUE,TRUE,FALSE
C0149,william.nguyen149@email.com,William,E,Nguyen,555-1642,2023-03-18,2024-02-14,2024-02-17,Bronze,Southwest,Referral,M,25-34,Beauty,471.64,117.91,4,36,17,0,5,364,31,TRUE,TRUE,FALSE,FALSE
C0150,melissa.hall150@email.com,Melissa,R,Hall,555-2127,2021-04-15,2023-10-08,2023-12-09,Silver,Southwest,Referral,F,55-64,Home,4085.76,194.56,21,20,23,4,11,1066,160,TRUE,TRUE,FALSE,TRUE
C0151,linda.ramirez151@email.com,Linda,B,Ramirez,555-8028,2021-04-14,2024-01-30,2024-02-21,Platinum,Northeast,Email,Prefer not to say,65+,Home,20937.2,307.9,68,46,48,1,11,1067,46,TRUE,FALSE,TRUE,FALSE
C0152,jeffrey.harris152@email.com,Jeffrey,,Harris,555-5155,2021-06-19,2024-02-19,2024-02-21,Gold,Northeast,Email,Other,65+,Home,8978.34,213.77,42,34,25,2,10,1001,26,TRUE,FALSE,TRUE,FALSE
C0153,thomas.king153@email.com,Thomas,L,King,555-1852,2020-11-25,2024-02-26,2024-02-22,Silver,Southeast,Email,M,18-24,Clothing,3322.4,166.12,20,16,20,3,11,1207,19,FALSE,TRUE,FALSE,FALSE
C0154,mark.williams154@email.com,Mark,T,Williams,555-4795,2023-06-13,2024-01-28,2024-02-22,Bronze,Midwest,Referral,Other,55-64,Books,140.02,70.01,2,27,20,4,5,277,48,TRUE,TRUE,FALSE,FALSE
C0155,dorothy.moore155@email.com,Dorothy,G,Moore,555-7618,2023-03-23,2024-01-31,2024-03-01,Bronze,Southeast,Email,Other,65+,Books,391.72,97.93,4,23,25,6,14,359,45,FALSE,FALSE,FALSE,FALSE
C0156,andrew.davis156@email.com,Andrew,N,Davis,555-4610,2023-10-18,2024-02-14,2024-03-05,Silver,Midwest,Direct,M,65+,Home,1092.3,182.05,6,38,18,0,10,150,31,TRUE,FALSE,FALSE,FALSE
C0157,emily.gonzalez157@email.com,Emily,H,Gonzalez,555-4387,2021-04-14,2024-02-24,2024-02-29,Bronze,West,Email,Prefer not to say,25-34,Beauty,4168.68,347.39,12,45,9,6,9,1067,21,FALSE,FALSE,FALSE,FALSE
C0158,steven.roberts158@email.com,Steven,B,Roberts,555-7933,2022-09-06,2024-02-05,2024-02-17,Platinum,Southeast,Referral,Prefer not to say,35-44,Home,17410.08,362.71,48,40,39,2,5,557,40,TRUE,FALSE,TRUE,FALSE
C0159,ashley.lewis159@email.com,Ashley,M,Lewis,555-7563,2021-07-26,2023-11-24,2023-12-14,Silver,West,Social,F,45-54,Home,4333.0,173.32,25,38,12,3,14,964,113,TRUE,FALSE,FALSE,TRUE
C0160,elizabeth.nguyen160@email.com,Elizabeth,,Nguyen,,2020-11-30,2023-09-27,2023-11-21,Bronze,West,Referral,Other,25-34,Beauty,1202.37,92.49,13,23,19,0,8,1202,171,FALSE,TRUE,FALSE,TRUE
C0161,brian.hall161@email.com,Brian,R,Hall,555-7243,2023-06-10,2024-01-30,2024-03-07,Bronze,Southwest,Social,Other,65+,Beauty,273.27,91.09,3,25,15,2,7,280,46,FALSE,FALSE,FALSE,FALSE
C0162,jeffrey.hernandez162@email.com,Jeffrey,A,Hernandez,555-4844,2023-09-17,2023-10-29,2024-01-27,Bronze,Southwest,Paid Search,Prefer not to say,65+,Books,75.15,75.15,1,27,24,6,3,181,139,TRUE,FALSE,FALSE,TRUE
C0163,lisa.rodriguez163@email.com,Lisa,F,Rodriguez,,2023-09-20,2024-02-08,2024-03-02,Bronze,Midwest,Email,Prefer not to say,55-64,Home,350.22,116.74,3,33,22,5,13,178,37,TRUE,FALSE,FALSE,FALSE
C0164,steven.martin164@email.com,Steven,J,Martin,555-1172,2020-01-01,2024-01-25,2024-03-15,Silver,West,Paid Search,M,25-34,Sports,5256.83,181.27,29,39,21,6,6,1536,51,TRUE,TRUE,FALSE,FALSE
C0165,steven.taylor165@email.com,Steven,,Taylor,555-9464,2023-06-09,2024-02-24,2024-03-15,Gold,Northeast,Organic,Prefer not to say,35-44,Home,2653.84,189.56,14,43,24,3,16,281,21,TRUE,FALSE,TRUE,FALSE
C0166,dorothy.robinson166@email.com,Dorothy,H,Robinson,,2020-01-31,2024-03-11,2024-02-27,Silver,Midwest,Organic,F,18-24,Clothing,5202.42,167.82,31,45,12,0,6,1506,5,TRUE,TRUE,FALSE,FALSE
C0167,michelle.robinson167@email.com,Michelle,B,Robinson,555-2539,2022-12-03,2024-01-20,2024-02-23,Gold,Southwest,Paid Search,Prefer not to say,35-44,Sports,6140.5,245.62,25,52,25,0,10,469,56,TRUE,TRUE,TRUE,FALSE
C0168,mark.thomas168@email.com,Mark,,Thomas,,2023-11-15,2024-01-31,2024-02-27,Bronze,Southeast,Referral,M,65+,Books,77.88,77.88,1,35,9,0,7,122,45,FALSE,TRUE,FALSE,FALSE
C0169,kimberly.gonzalez169@email.com,Kimberly,,Gonzalez,555-3207,2021-05-28,2024-02-16,2024-03-06,Gold,Southwest,,Prefer not to say,65+,Beauty,7529.34,193.06,39,34,37,0,4,1023,29,TRUE,FALSE,TRUE,FALSE
C0170,kimberly.lopez170@email.com,Kimberly,M,Lopez,555-4912,2021-10-18,2023-09-18,2024-01-30,Gold,Northeast,Organic,Prefer not to say,18-24,Sports,9191.72,199.82,46,27,36,3,4,880,180,TRUE,TRUE,TRUE,TRUE
C0171,linda.green171@email.com,Linda,J,Green,,2021-03-28,2024-03-12,2024-02-18,Silver,Northeast,Organic,Prefer not to say,25-34,Electronics,3481.02,193.39,18,32,21,6,7,1084,4,FALSE,FALSE,FALSE,FALSE
C0172,ronald.anderson172@email.com,Ronald,G,Anderson,555-5075,2023-03-13,2024-02-19,2024-02-28,Silver,West,Social,M,35-44,Sports,3161.66,185.98,17,28,11,1,14,369,26,TRUE,TRUE,FALSE,FALSE
C0173,deborah.harris173@email.com,Deborah,P,Harris,555-6299,2023-05-31,2024-02-25,2024-03-15,Bronze,Midwest,,Other,65+,Books,352.0,88.0,4,24,8,4,4,290,20,TRUE,TRUE,FALSE,FALSE
C0174,linda.williams174@email.com,Linda,E,Williams,555-7014,2023-04-07,2024-01-23,2024-02-15,Bronze,Northeast,Referral,F,45-54,Electronics,539.94,89.99,6,20,23,6,13,344,53,TRUE,FALSE,FALSE,FALSE
C0175,gary.thompson175@email.com,Gary,P,Thompson,555-2974,2021-04-09,2024-02-16,2024-02-20,Gold,Southeast,Email,M,25-34,Clothing,6805.74,219.54,31,19,9,5,13,1072,29,TRUE,FALSE,FALSE,FALSE
C0176,joseph.young176@email.com,Joseph,B,Young,555-5301,2020-06-23,2023-10-09,2023-12-22,Silver,Northeast,Email,Other,45-54,Home,3723.94,169.27,22,38,24,1,5,1362,159,TRUE,FALSE,FALSE,TRUE
C0177,mark.lee177@email.com,Mark,A,Lee,555-3773,2021-12-17,2024-02-05,2024-02-15,Silver,Midwest,,Other,65+,Home,3388.22,154.01,22,17,11,5,2,820,40,TRUE,FALSE,FALSE,FALSE
C0178,jacob.young178@email.com,Jacob,,Young,555-9814,2021-03-09,2024-02-26,2024-03-09,Bronze,Northeast,Organic,Other,18-24,Sports,1384.5,106.5,13,36,24,0,6,1103,19,FALSE,FALSE,FALSE,FALSE
C0179,betty.baker179@email.com,Betty,D,Baker,,2023-08-22,2024-02-25,2024-03-05,Bronze,Northeast,Social,Other,35-44,Books,376.92,94.23,4,32,8,0,5,207,20,TRUE,FALSE,FALSE,FALSE
C0180,andrew.king180@email.com,Andrew,B,King,555-7343,2020-03-01,2024-02-17,2024-03-06,Platinum,West,Direct,Other,25-34,Clothing,24506.74,395.27,62,45,19,2,6,1476,28,FALSE,FALSE,FALSE,FALSE
C0181,karen.rivera181@email.com,Karen,T,Rivera,555-8046,2020-10-24,2024-01-28,2024-02-15,Gold,Midwest,Paid Search,F,18-24,Clothing,6172.48,192.89,32,22,27,2,12,1239,48,TRUE,FALSE,TRUE,FALSE
C0182,mary.roberts182@email.com,Mary,J,Roberts,555-4783,2023-05-06,2024-03-01,2024-03-14,Bronze,Midwest,Paid Search,F,65+,Beauty,153.4,76.7,2,27,23,3,4,315,15,TRUE,FALSE,FALSE,FALSE
C0183,deborah.wilson183@email.com,Deborah,,Wilson,555-8197,2023-06-17,2024-01-25,2024-03-14,Bronze,Northeast,Paid Search,F,55-64,Beauty,451.2,90.24,5,34,25,4,12,273,51,TRUE,FALSE,FALSE,FALSE
C0184,emily.williams184@email.com,Emily,T,Williams,555-1807,2021-01-23,2024-03-04,2024-02-20,Bronze,West,Email,Prefer not to say,35-44,Beauty,1331.44,78.32,17,29,22,0,13,1148,12,TRUE,FALSE,FALSE,FALSE
C0185,joseph.walker185@email.com,Joseph,G,Walker,555-2477,2021-05-27,2024-01-26,2024-03-10,Bronze,Southeast,Paid Search,M,25-34,Electronics,1053.1,105.31,10,31,13,3,10,1024,50,FALSE,FALSE,FALSE,FALSE
C0186,kevin.martin186@email.com,Kevin,R,Martin,555-3960,2020-08-28,2024-02-06,2024-02-25,Gold,Midwest,Referral,Prefer not to say,25-34,Electronics,7095.6,236.52,30,21,23,3,8,1296,39,TRUE,FALSE,FALSE,FALSE
C0187,barbara.brown187@email.com,Barbara,B,Brown,555-1531,2023-09-28,2024-02-21,2024-02-15,Silver,Midwest,Email,F,18-24,Sports,1197.72,199.62,6,37,25,1,9,170,24,TRUE,FALSE,FALSE,FALSE
C0188,daniel.young188@email.com,Daniel,J,Young,555-7779,2022-12-10,2024-02-28,2024-02-28,Bronze,Southeast,Email,M,55-64,Beauty,638.94,106.49,6,44,17,3,11,462,17,TRUE,FALSE,FALSE,FALSE
C0189,patricia.lopez189@email.com,Patricia,H,Lopez,555-4171,2020-01-04,2024-03-11,2024-03-06,Bronze,Northeast,Social,Prefer not to say,35-44,Beauty,2279.05,119.95,19,15,14,5,6,1533,5,TRUE,FALSE,FALSE,FALSE
C0190,jeffrey.lopez190@email.com,Jeffrey,L,Lopez,555-8849,2022-08-29,2024-01-29,2024-02-23,Gold,Southeast,Social,M,35-44,Electronics,7731.48,203.46,38,57,13,4,15,565,47,TRUE,FALSE,TRUE,FALSE
C0191,sarah.johnson191@email.com,Sarah,N,Johnson,555-3719,2023-03-15,2024-03-08,2024-03-04,Silver,Northeast,Organic,F,45-54,Sports,1562.9,156.29,10,41,17,1,10,367,8,FALSE,FALSE,FALSE,FALSE
C0192,susan.thompson192@email.com,Susan,T,Thompson,555-6363,2020-10-20,2024-03-09,2024-02-28,Gold,Northeast,Social,F,65+,Home,5831.41,188.11,31,63,15,1,13,1243,7,TRUE,FALSE,TRUE,FALSE
C0193,mark.gonzalez193@email.com,Mark,W,Gonzalez,555-8227,2023-10-06,2024-02-08,2024-03-08,Bronze,Midwest,Organic,Other,25-34,Electronics,70.76,70.76,1,25,16,1,13,162,37,TRUE,FALSE,FALSE,FALSE
C0194,sharon.hall194@email.com,Sharon,,Hall,555-2410,2022-05-23,2023-10-06,2023-11-18,Silver,Southwest,Paid Search,Prefer not to say,25-34,Beauty,4752.02,182.77,26,39,22,4,4,663,162,TRUE,FALSE,FALSE,TRUE
C0195,jason.lopez195@email.com,Jason,L,Lopez,555-6320,2022-07-17,2024-03-09,2024-03-05,Silver,Midwest,Email,Other,55-64,Books,5150.25,190.75,27,31,11,3,15,608,7,TRUE,TRUE,FALSE,FALSE
C0196,michelle.thomas196@email.com,Michelle,S,Thomas,555-6582,2021-03-02,2023-11-21,2024-01-24,Gold,West,Referral,F,45-54,Home,10892.72,231.76,47,27,33,1,15,1110,116,TRUE,TRUE,TRUE,TRUE
C0197,nancy.baker197@email.com,Nancy,,Baker,555-3276,2023-04-04,2024-02-25,2024-02-15,Gold,Midwest,Referral,Prefer not to say,18-24,Sports,3527.36,220.46,16,37,25,2,21,347,20,FALSE,TRUE,TRUE,FALSE
C0198,sharon.jackson198@email.com,Sharon,,Jackson,555-1870,2020-01-02,2024-02-14,2024-03-11,Gold,Midwest,Paid Search,F,35-44,Books,8096.4,207.6,39,27,21,4,5,1535,31,TRUE,FALSE,FALSE,FALSE
C0199,barbara.smith199@email.com,Barbara,,Smith,,2024-01-17,2024-01-23,2024-03-01,Gold,Southwest,Referral,F,45-54,Books,485.1,242.55,2,51,19,2,15,59,53,TRUE,TRUE,TRUE,FALSE
C0200,dorothy.king200@email.com,Dorothy,W,King,555-1548,2020-03-18,2023-09-25,2023-11-29,Silver,Northeast,Referral,F,55-64,Books,3040.8,144.8,21,39,16,3,10,1459,173,TRUE,FALSE,FALSE,TRUE
C0201,jacob.thompson201@email.com,Jacob,A,Thompson,555-9399,2022-08-18,2024-03-05,2024-02-26,Silver,West,,M,45-54,Electronics,3410.88,142.12,24,33,16,0,12,576,11,TRUE,FALSE,FALSE,FALSE
C0202,kimberly.jones202@email.com,Kimberly,J,Jones,555-5603,2021-07-17,2024-03-10,2024-03-11,Gold,Southwest,Email,F,45-54,Clothing,9229.44,192.28,48,30,36,4,3,973,6,TRUE,FALSE,TRUE,FALSE
C0203,kimberly.adams203@email.com,Kimberly,M,Adams,,2021-06-25,2023-09-27,2023-12-22,Gold,Southwest,Social,Prefer not to say,55-64,Beauty,9772.14,232.67,42,55,30,2,9,995,171,TRUE,FALSE,TRUE,TRUE
C0204,david.scott204@email.com,David,P,Scott,555-5466,2021-11-17,2024-03-04,2024-03-05,Bronze,Northeast,,M,18-24,Electronics,716.48,89.56,8,21,24,2,12,850,12,TRUE,FALSE,FALSE,FALSE
C0205,timothy.anderson205@email.com,Timothy,J,Anderson,555-1388,2023-06-22,2024-02-26,2024-03-01,Bronze,Southwest,Social,Prefer not to say,45-54,Books,451.28,112.82,4,45,13,0,13,268,19,FALSE,TRUE,FALSE,FALSE
C0206,paul.hernandez206@email.com,Paul,J,Hernandez,555-7271,2022-03-06,2024-03-02,2024-02-25,Bronze,Midwest,Organic,Other,18-24,Beauty,552.18,92.03,6,30,11,1,10,741,14,FALSE,FALSE,FALSE,FALSE
C0207,michael.allen207@email.com,Michael,A,Allen,555-7397,2021-06-29,2023-10-20,2023-12-16,Bronze,Midwest,Social,Prefer not to say,45-54,Electronics,1436.55,95.77,15,39,10,4,5,991,148,TRUE,FALSE,FALSE,TRUE
C0208,anthony.scott208@email.com,Anthony,L,Scott,,2022-07-30,2024-02-16,2024-02-21,Gold,Northeast,Referral,M,25-34,Sports,7634.96,200.92,38,55,28,2,4,595,29,TRUE,TRUE,TRUE,FALSE
C0209,william.scott209@email.com,William,S,Scott,555-8361,2020-02-03,2024-03-11,2024-03-14,Bronze,Northeast,Referral,Prefer not to say,18-24,Clothing,455.46,75.91,6,42,25,1,13,1503,5,FALSE,FALSE,FALSE,FALSE
C0210,mary.lopez210@email.com,Mary,K,Lopez,555-2594,2022-07-23,2024-02-08,2024-02-27,Silver,Southeast,Referral,F,25-34,Beauty,3007.98,176.94,17,41,20,2,3,602,37,TRUE,FALSE,FALSE,FALSE
C0211,david.moore211@email.com,David,P,Moore,555-7060,2023-02-07,2024-01-30,2024-02-24,Bronze,Southwest,Paid Search,M,25-34,Beauty,657.3,109.55,6,17,8,0,4,403,46,TRUE,FALSE,FALSE,FALSE
C0212,jeffrey.thomas212@email.com,Jeffrey,B,Thomas,555-9190,2023-06-07,2024-02-04,2024-02-23,Platinum,Northeast,Direct,Prefer not to say,45-54,Beauty,7546.99,397.21,19,81,48,2,9,283,41,TRUE,TRUE,TRUE,FALSE
C0213,elizabeth.baker213@email.com,Elizabeth,B,Baker,555-5670,2021-03-05,2024-02-07,2024-03-05,Silver,Midwest,Organic,F,35-44,Clothing,6255.68,195.49,32,18,10,1,13,1107,38,TRUE,FALSE,FALSE,FALSE
C0214,charles.carter214@email.com,Charles,G,Carter,555-4615,2020-05-30,2024-03-13,2024-02-22,Silver,Northeast,Email,M,45-54,Clothing,3354.83,176.57,19,21,19,2,5,1386,3,TRUE,FALSE,FALSE,FALSE
C0215,steven.jackson215@email.com,Steven,F,Jackson,555-4763,2020-06-26,2024-02-07,2024-03-11,Silver,Southwest,Organic,Other,45-54,Books,3762.0,156.75,24,25,21,4,5,1359,38,FALSE,FALSE,FALSE,FALSE
C0216,donald.wright216@email.com,Donald,D,Wright,555-4940,2020-06-19,2024-03-14,2024-03-01,Silver,Southwest,Social,M,65+,Books,4784.54,154.34,31,20,22,6,11,1366,2,TRUE,TRUE,FALSE,FALSE
C0217,ryan.adams217@email.com,Ryan,,Adams,555-6454,2022-12-23,2024-03-12,2024-03-12,Bronze,Northeast,Paid Search,M,65+,Beauty,1086.36,98.76,11,44,9,4,12,449,4,TRUE,FALSE,FALSE,FALSE
C0218,joshua.campbell218@email.com,Joshua,E,Campbell,555-4909,2023-01-10,2024-03-08,2024-02-29,Bronze,West,Email,M,55-64,Books,964.04,87.64,11,26,22,3,10,431,8,FALSE,FALSE,FALSE,FALSE
C0219,thomas.walker219@email.com,Thomas,,Walker,555-3929,2021-08-13,2024-02-16,2024-02-21,Platinum,Northeast,,M,25-34,Beauty,19184.58,355.27,54,70,48,0,17,946,29,TRUE,TRUE,TRUE,FALSE
C0220,jessica.thompson220@email.com,Jessica,L,Thompson,555-9686,2023-01-28,2024-02-05,2024-02-15,Silver,Southeast,Direct,Prefer not to say,65+,Beauty,1843.32,153.61,12,19,19,2,9,413,40,TRUE,FALSE,FALSE,FALSE
C0221,elizabeth.thomas221@email.com,Elizabeth,,Thomas,555-3072,2022-06-21,2024-02-13,2024-02-20,Bronze,Midwest,Direct,F,55-64,Beauty,826.24,103.28,8,32,17,0,2,634,32,TRUE,FALSE,FALSE,FALSE
C0222,nancy.campbell222@email.com,Nancy,K,Campbell,555-3409,2023-03-03,2023-10-26,2024-01-22,Gold,Midwest,Organic,Other,55-64,Books,4636.11,201.57,23,29,19,0,7,379,142,TRUE,TRUE,FALSE,TRUE
C0223,paul.clark223@email.com,Paul,L,Clark,555-9381,2020-04-24,2024-02-18,2024-02-19,Platinum,Southwest,Email,M,25-34,Electronics,24632.6,397.3,62,33,27,2,17,1422,27,TRUE,TRUE,TRUE,FALSE
C0224,susan.martin224@email.com,Susan,T,Martin,555-2083,2023-04-24,2024-02-09,2024-02-29,Silver,West,Referral,F,65+,Books,1318.96,164.87,8,19,14,1,15,327,36,TRUE,FALSE,FALSE,FALSE
C0225,mary.smith225@email.com,Mary,K,Smith,555-8742,2020-09-11,2024-01-20,2024-03-07,Gold,Northeast,Direct,F,55-64,Home,8973.45,199.41,45,38,19,4,9,1282,56,FALSE,FALSE,FALSE,FALSE
C0226,matthew.hill226@email.com,Matthew,,Hill,555-3219,2022-01-01,2024-03-09,2024-02-25,Bronze,Midwest,Direct,Other,35-44,Home,1502.93,115.61,13,31,14,6,12,805,7,FALSE,FALSE,FALSE,FALSE
C0227,thomas.scott227@email.com,Thomas,E,Scott,,2022-11-27,2024-01-31,2024-02-20,Bronze,Northeast,Paid Search,Other,18-24,Sports,976.56,75.12,13,34,24,6,10,475,45,FALSE,FALSE,FALSE,FALSE
C0228,kevin.rivera228@email.com,Kevin,R,Rivera,555-9570,2021-12-01,2024-03-11,2024-03-15,Bronze,Northeast,Organic,Other,65+,Beauty,1070.16,76.44,14,17,21,5,14,836,5,FALSE,FALSE,FALSE,FALSE
